id,rain,visibility,main,sys,weather,cod,wind,base,clouds,coord,name,dt,snow
3458498,,,"{'temp': 37.5, 'pressure': 1008.05, 'humidity': 37, 'temp_min': 37.5, 'temp_max': 37.5, 'sea_level': 1008.05, 'grnd_level': 995.43}","{'message': 0.0033, 'country': 'BR', 'sunrise': 1551170245, 'sunset': 1551215300}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",200,"{'speed': 4.14, 'deg': 54.5029}",stations,{'all': 0},"{'lon': -40.06, 'lat': -19.38}",Linhares,1551200040,
4696310,,16093,"{'temp': 15.62, 'pressure': 1022, 'humidity': 93, 'temp_min': 14.44, 'temp_max': 17}","{'type': 1, 'id': 5990, 'message': 0.0044, 'country': 'US', 'sunrise': 1551186344, 'sunset': 1551227646}","[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50d'}]",200,"{'speed': 2.06, 'deg': 142.503}",stations,{'all': 90},"{'lon': -99.24, 'lat': 30.3}",Harper,1551199993,
1637001,,,"{'temp': 25.48, 'pressure': 1008.41, 'humidity': 99, 'temp_min': 25.48, 'temp_max': 25.48, 'sea_level': 1008.41, 'grnd_level': 992.63}","{'message': 0.0035, 'country': 'ID', 'sunrise': 1551131847, 'sunset': 1551175512}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",200,"{'speed': 1.34, 'deg': 49.0029}",stations,{'all': 80},"{'lon': 122.88, 'lat': -0.91}",Biak,1551200040,
3887127,,10000,"{'temp': 25, 'pressure': 1013, 'humidity': 61, 'temp_min': 25, 'temp_max': 25}","{'type': 1, 'id': 8492, 'message': 0.0034, 'country': 'CL', 'sunrise': 1551177431, 'sunset': 1551222550}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",200,"{'speed': 9.3, 'deg': 210}",stations,{'all': 0},"{'lon': -70.14, 'lat': -20.22}",Iquique,1551196800,
3450843,{'3h': 0.245},,"{'temp': 26.5, 'pressure': 1010.17, 'humidity': 94, 'temp_min': 26.5, 'temp_max': 26.5, 'sea_level': 1010.17, 'grnd_level': 937.75}","{'message': 0.0043, 'country': 'BR', 'sunrise': 1551172754, 'sunset': 1551217469}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",200,"{'speed': 1.91, 'deg': 312.003}",stations,{'all': 56},"{'lon': -49.8, 'lat': -15.16}",Rubiataba,1551200041,
3518387,,3219,"{'temp': 19.57, 'pressure': 1032, 'humidity': 54, 'temp_min': 15, 'temp_max': 25}","{'type': 1, 'id': 7169, 'message': 0.0035, 'country': 'MX', 'sunrise': 1551185921, 'sunset': 1551228140}","[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50d'}, {'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50d'}]",200,"{'speed': 1, 'deg': 200}",stations,{'all': 40},"{'lon': -99.41, 'lat': 19.17}",El Aguila,1551199993,
2012646,,,"{'temp': -5.75, 'pressure': 1027.69, 'humidity': 100, 'temp_min': -5.75, 'temp_max': -5.75, 'sea_level': 1027.69, 'grnd_level': 1018.79}","{'message': 0.0042, 'country': 'RU', 'sunrise': 1551131782, 'sunset': 1551171692}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",200,"{'speed': 1.36, 'deg': 110.503}",stations,{'all': 0},"{'lon': 131.06, 'lat': 42.65}",Zarubino,1551200042,
1214488,,,"{'temp': 27.23, 'pressure': 1009.21, 'humidity': 100, 'temp_min': 27.23, 'temp_max': 27.23, 'sea_level': 1009.21, 'grnd_level': 1006.87}","{'message': 0.0036, 'country': 'ID', 'sunrise': 1551138450, 'sunset': 1551181751}","[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",200,"{'speed': 0.26, 'deg': 28.5029}",stations,{'all': 32},"{'lon': 96.13, 'lat': 4.14}",Meulaboh,1551200042,
583041,,,"{'temp': -10, 'pressure': 1000, 'humidity': 76, 'temp_min': -10, 'temp_max': -10}","{'type': 3, 'id': 2001721, 'message': 0.0052, 'country': 'RU', 'sunrise': 1551150870, 'sunset': 1551187907}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",200,"{'speed': 0.45, 'deg': 191, 'gust': 1.79}",stations,{'all': 88},"{'lon': 57.56, 'lat': 59.16}",Aleksandrovsk,1551199624,{'3h': 0.25375}
3576994,,,"{'temp': 24.98, 'pressure': 1021.37, 'humidity': 100, 'temp_min': 24.98, 'temp_max': 24.98, 'sea_level': 1021.37, 'grnd_level': 1021.27}","{'message': 0.0051, 'country': 'TC', 'sunrise': 1551179230, 'sunset': 1551221266}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",200,"{'speed': 9.41, 'deg': 98.5029}",stations,{'all': 88},"{'lon': -71.14, 'lat': 21.46}",Cockburn Town,1551200042,
6055388,,14484,"{'temp': -14.98, 'pressure': 1034, 'humidity': 49, 'temp_min': -16, 'temp_max': -13.89}","{'type': 1, 'id': 1006, 'message': 0.0036, 'country': 'CA', 'sunrise': 1551183061, 'sunset': 1551222640}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",200,"{'speed': 4.1, 'deg': 320}",stations,{'all': 1},"{'lon': -81.93, 'lat': 45.98}",Little Current,1551199604,
2122605,,,"{'temp': -25.15, 'pressure': 997.53, 'humidity': 100, 'temp_min': -25.15, 'temp_max': -25.15, 'sea_level': 997.53, 'grnd_level': 990.55}","{'message': 0.0029, 'country': 'RU', 'sunrise': 1551130373, 'sunset': 1551167283}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",200,"{'speed': 2.51, 'deg': 325.503}",stations,{'all': 0},"{'lon': 143.24, 'lat': 59.36}",Okhotsk,1551200043,
2160735,{'3h': 0.335},,"{'temp': 13.75, 'pressure': 1018, 'humidity': 89, 'temp_min': 12.78, 'temp_max': 15}","{'type': 3, 'id': 2016184, 'message': 0.0045, 'country': 'AU', 'sunrise': 1551124156, 'sunset': 1551171113}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",200,"{'speed': 0.84, 'deg': 57.5029}",stations,{'all': 56},"{'lon': 147.99, 'lat': -37.88}",Lakes Entrance,1551199969,
2077895,,10000,"{'temp': 23, 'pressure': 1015, 'humidity': 23, 'temp_min': 23, 'temp_max': 23}","{'type': 1, 'id': 9483, 'message': 0.0034, 'country': 'AU', 'sunrise': 1551128298, 'sunset': 1551173761}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",200,"{'speed': 1.5, 'deg': 240}",stations,{'all': 0},"{'lon': 133.88, 'lat': -23.7}",Alice Springs,1551198600,
5972762,,24140,"{'temp': -8, 'pressure': 1022, 'humidity': 78, 'temp_min': -8, 'temp_max': -8}","{'type': 1, 'id': 819, 'message': 0.0056, 'country': 'CA', 'sunrise': 1551192614, 'sunset': 1551229366}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",200,"{'speed': 6.2, 'deg': 290}",stations,{'all': 75},"{'lon': -115.79, 'lat': 60.82}",Hay River,1551196800,
3393264,,,"{'temp': 30.58, 'pressure': 1010.21, 'humidity': 63, 'temp_min': 30.58, 'temp_max': 30.58, 'sea_level': 1010.21, 'grnd_level': 980.63}","{'message': 0.0031, 'country': 'BR', 'sunrise': 1551169592, 'sunset': 1551213817}","[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",200,"{'speed': 5.09, 'deg': 94.0029}",stations,{'all': 12},"{'lon': -35.59, 'lat': -8.68}",Palmares,1551199837,
3461789,,10000,"{'temp': 27.52, 'pressure': 1010, 'humidity': 78, 'temp_min': 27, 'temp_max': 28}","{'type': 1, 'id': 8432, 'message': 0.0038, 'country': 'BR', 'sunrise': 1551171534, 'sunset': 1551216982}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",200,"{'speed': 5.1, 'deg': 240}",stations,{'all': 0},"{'lon': -46.26, 'lat': -23.99}",Guaruja,1551196800,
2439376,,10000,"{'temp': 34, 'pressure': 1010, 'humidity': 6, 'temp_min': 34, 'temp_max': 34}","{'type': 1, 'id': 1189, 'message': 0.0046, 'country': 'NE', 'sunrise': 1551160649, 'sunset': 1551203174}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",200,"{'speed': 5.1, 'deg': 240}",stations,{'all': 0},"{'lon': 5.26, 'lat': 14.89}",Tahoua,1551196800,
3807086,,,"{'temp': 34.53, 'pressure': 1008.65, 'humidity': 33, 'temp_min': 34.53, 'temp_max': 34.53, 'sea_level': 1008.65, 'grnd_level': 945.11}","{'message': 0.0037, 'country': 'BR', 'sunrise': 1551176198, 'sunset': 1551219484}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '02d'}]",200,"{'speed': 2.69, 'deg': 95.0029}",stations,{'all': 8},"{'lon': -61.14, 'lat': 4.43}",Sao Luis,1551200048,
2120612,,,"{'temp': -19.25, 'pressure': 990.37, 'humidity': 70, 'temp_min': -19.25, 'temp_max': -19.25, 'sea_level': 990.37, 'grnd_level': 977.27}","{'message': 0.0038, 'country': 'RU', 'sunrise': 1551126479, 'sunset': 1551163768}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",200,"{'speed': 3.41, 'deg': 226.503}",stations,{'all': 64},"{'lon': 158.67, 'lat': 57.8}",Tigil,1551200048,
108410,,10000,"{'temp': 23, 'pressure': 1015, 'humidity': 15, 'temp_min': 23, 'temp_max': 23}","{'type': 1, 'id': 7424, 'message': 0.0032, 'country': 'SA', 'sunrise': 1551151091, 'sunset': 1551192842}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",200,"{'speed': 3.6, 'deg': 160}",stations,{'all': 0},"{'lon': 46.72, 'lat': 24.63}",Riyadh,1551193200,
3839307,,,"{'temp': 22.53, 'pressure': 1013.13, 'humidity': 37, 'temp_min': 22.53, 'temp_max': 22.53, 'sea_level': 1013.13, 'grnd_level': 1002.31}","{'message': 0.0032, 'country': 'AR', 'sunrise': 1551174973, 'sunset': 1551222562}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",200,"{'speed': 8.44, 'deg': 198.003}",stations,{'all': 68},"{'lon': -65.11, 'lat': -43.3}",Rawson,1551200048,
3172402,,10000,"{'temp': 13.34, 'pressure': 1026, 'humidity': 42, 'temp_min': 8.33, 'temp_max': 18}","{'type': 1, 'id': 6776, 'message': 0.0047, 'country': 'IT', 'sunrise': 1551160804, 'sunset': 1551200348}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",200,"{'speed': 2.1, 'deg': 230}",stations,{'all': 0},"{'lon': 10.89, 'lat': 45.88}",Nago,1551200002,
2033225,,,"{'temp': -10.22, 'pressure': 1020.85, 'humidity': 67, 'temp_min': -10.22, 'temp_max': -10.22, 'sea_level': 1020.85, 'grnd_level': 978.87}","{'message': 0.003, 'country': 'CN', 'sunrise': 1551134154, 'sunset': 1551173330}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",200,"{'speed': 1.06, 'deg': 195.503}",stations,{'all': 0},"{'lon': 122.72, 'lat': 48}",Zalantun,1551200049,
962367,,,"{'temp': 26.96, 'pressure': 1005.61, 'humidity': 70, 'temp_min': 26.96, 'temp_max': 26.96, 'sea_level': 1005.61, 'grnd_level': 988.31}","{'message': 0.0036, 'country': 'ZA', 'sunrise': 1551152504, 'sunset': 1551198417}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",200,"{'speed': 7.74, 'deg': 184.503}",stations,{'all': 0},"{'lon': 32.06, 'lat': -28.77}",Richards Bay,1551200049,
140380,,10000,"{'temp': 4, 'pressure': 1011, 'humidity': 55, 'temp_min': 4, 'temp_max': 4}","{'type': 1, 'id': 7488, 'message': 0.0041, 'country': 'IR', 'sunrise': 1551149154, 'sunset': 1551189699}","[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",200,"{'speed': 2.1, 'deg': 290}",stations,{'all': 20},"{'lon': 57.33, 'lat': 37.47}",Bojnurd,1551196800,
5438542,{'1h': 0.38},4828,"{'temp': 5.38, 'pressure': 1013, 'humidity': 100, 'temp_min': -3, 'temp_max': 9.44}","{'type': 1, 'id': 3449, 'message': 0.0068, 'country': 'US', 'sunrise': 1551188204, 'sunset': 1551228576}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}, {'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50d'}]",200,"{'speed': 1.74, 'deg': 195.503}",stations,{'all': 75},"{'lon': -105.03, 'lat': 39.65}",Sheridan,1551199837,
3981460,,,"{'temp': 29.48, 'pressure': 1013.01, 'humidity': 33, 'temp_min': 29.48, 'temp_max': 29.48, 'sea_level': 1013.01, 'grnd_level': 893.03}","{'message': 0.0031, 'country': 'MX', 'sunrise': 1551186126, 'sunset': 1551228387}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",200,"{'speed': 1.39, 'deg': 233.503}",stations,{'all': 0},"{'lon': -100.35, 'lat': 18.62}",Coahuayana,1551199842,
1731594,,,"{'temp': 24.48, 'pressure': 1011.29, 'humidity': 90, 'temp_min': 24.48, 'temp_max': 24.48, 'sea_level': 1011.29, 'grnd_level': 999.11}","{'message': 0.0037, 'country': 'PH', 'sunrise': 1551132119, 'sunset': 1551174995}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",200,"{'speed': 5.96, 'deg': 55.0029}",stations,{'all': 0},"{'lon': 123.41, 'lat': 9.97}",Alcantara,1551200050,
5384339,,14484,"{'temp': 10.22, 'pressure': 1019, 'humidity': 87, 'temp_min': 8, 'temp_max': 12.78}","{'type': 1, 'id': 5118, 'message': 0.0068, 'country': 'US', 'sunrise': 1551191312, 'sunset': 1551232262}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",200,"{'speed': 0.39, 'deg': 140.503}",stations,{'all': 75},"{'lon': -119.2, 'lat': 34.15}",Port Hueneme,1551200028,
3981432,,19312,"{'temp': 20.86, 'pressure': 1019, 'humidity': 68, 'temp_min': 18.89, 'temp_max': 23.33}","{'type': 1, 'id': 7165, 'message': 0.0039, 'country': 'MX', 'sunrise': 1551188686, 'sunset': 1551230572}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '02d'}]",200,"{'speed': 5.1, 'deg': 300}",stations,{'all': 5},"{'lon': -110.23, 'lat': 23.45}",Todos Santos,1551199837,
2191562,,,"{'temp': 15, 'pressure': 1004, 'humidity': 77, 'temp_min': 15, 'temp_max': 15}","{'type': 3, 'id': 75281, 'message': 0.0039, 'country': 'NZ', 'sunrise': 1551118173, 'sunset': 1551166278}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",200,"{'speed': 1.34, 'deg': 82, 'gust': 2.24}",stations,{'all': 80},"{'lon': 170.5, 'lat': -45.87}",Dunedin,1551200002,
2068110,,9000,"{'temp': 25, 'pressure': 1010, 'humidity': 78, 'temp_min': 25, 'temp_max': 25}","{'type': 1, 'id': 9587, 'message': 0.0042, 'country': 'AU', 'sunrise': 1551129873, 'sunset': 1551174661}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",200,"{'speed': 2.1, 'deg': 280}",stations,{'all': 0},"{'lon': 128.74, 'lat': -15.77}",Kununurra,1551198600,
2418437,,,"{'temp': 32.23, 'pressure': 1007.81, 'humidity': 18, 'temp_min': 32.23, 'temp_max': 32.23, 'sea_level': 1007.81, 'grnd_level': 963.03}","{'message': 0.0038, 'country': 'GN', 'sunrise': 1551164124, 'sunset': 1551206962}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",200,"{'speed': 2.14, 'deg': 38.0029}",stations,{'all': 0},"{'lon': -9.88, 'lat': 10.65}",Kouroussa,1551200051,
118826,,10000,"{'temp': 18, 'pressure': 1013, 'humidity': 48, 'temp_min': 18, 'temp_max': 18}","{'type': 1, 'id': 7440, 'message': 0.0032, 'country': 'IR', 'sunrise': 1551150695, 'sunset': 1551191862}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",200,"{'speed': 3.1, 'deg': 110}",stations,{'all': 0},"{'lon': 49.6, 'lat': 31.28}",Ramhormoz,1551196800,
227843,,,"{'temp': 23.71, 'pressure': 1004.69, 'humidity': 52, 'temp_min': 23.71, 'temp_max': 23.71, 'sea_level': 1004.69, 'grnd_level': 892.15}","{'message': 0.0039, 'country': 'UG', 'sunrise': 1551153315, 'sunset': 1551196809}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",200,"{'speed': 6.79, 'deg': 53.5029}",stations,{'all': 0},"{'lon': 33.78, 'lat': 1.46}",Ngora,1551200052,
5528182,,16093,"{'temp': 12.78, 'pressure': 1021, 'humidity': 26, 'temp_min': 12, 'temp_max': 14}","{'type': 1, 'id': 5325, 'message': 0.0042, 'country': 'US', 'sunrise': 1551187415, 'sunset': 1551228617}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",200,"{'speed': 2.34, 'deg': 280.503}",stations,{'all': 1},"{'lon': -103.49, 'lat': 31.42}",Pecos,1551197700,
3451399,,,"{'temp': 31.46, 'pressure': 1007.93, 'humidity': 52, 'temp_min': 31.46, 'temp_max': 31.46, 'sea_level': 1007.93, 'grnd_level': 954.39}","{'message': 0.0032, 'country': 'BR', 'sunrise': 1551173489, 'sunset': 1551218630}","[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",200,"{'speed': 6.01, 'deg': 321.503}",stations,{'all': 44},"{'lon': -53.76, 'lat': -20.45}",Ribas do Rio Pardo,1551200052,
652977,,10000,"{'temp': -1.15, 'pressure': 1021, 'humidity': 86, 'temp_min': -6.67, 'temp_max': 2}","{'type': 1, 'id': 1333, 'message': 0.0036, 'country': 'FI', 'sunrise': 1551159180, 'sunset': 1551195372}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",200,"{'speed': 3.6, 'deg': 310}",stations,{'all': 75},"{'lon': 24.71, 'lat': 62.26}",Keuruu,1551199575,
777682,,10000,"{'temp': 0.74, 'pressure': 1009, 'humidity': 100, 'temp_min': 0, 'temp_max': 1}","{'type': 1, 'id': 1672, 'message': 0.0049, 'country': 'NO', 'sunrise': 1551161758, 'sunset': 1551194617}","[{'id': 521, 'main': 'Rain', 'description': 'shower rain', 'icon': '09n'}]",200,"{'speed': 4.1, 'deg': 140}",stations,{'all': 0},"{'lon': 20.97, 'lat': 70.03}",Skjervoy,1551198000,
1642911,,5000,"{'temp': 28.22, 'pressure': 1009, 'humidity': 83, 'temp_min': 27.78, 'temp_max': 28.89}","{'type': 1, 'id': 9384, 'message': 0.0042, 'country': 'ID', 'sunrise': 1551135488, 'sunset': 1551179546}","[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",200,"{'speed': 2.1, 'deg': 70}",stations,{'all': 40},"{'lon': 106.88, 'lat': -6.28}",Makasar,1551200000,
2337765,,10000,"{'temp': 27, 'pressure': 1010, 'humidity': 54, 'temp_min': 27, 'temp_max': 27}","{'type': 1, 'id': 1163, 'message': 0.0031, 'country': 'NG', 'sunrise': 1551160508, 'sunset': 1551203544}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",200,"{'speed': 3.6, 'deg': 130}",stations,{'all': 0},"{'lon': 4.77, 'lat': 7.9}",Shaki,1551196800,
5666176,,6437,"{'temp': -17.17, 'pressure': 1023, 'humidity': 77, 'temp_min': -18, 'temp_max': -16.67}","{'type': 1, 'id': 4930, 'message': 0.0042, 'country': 'US', 'sunrise': 1551188822, 'sunset': 1551228355}","[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13d'}]",200,"{'speed': 2.1, 'deg': 40}",stations,{'all': 90},"{'lon': -105.84, 'lat': 46.41}",Miles City,1551199809,
2126682,,,"{'temp': -29.67, 'pressure': 995.49, 'humidity': 29, 'temp_min': -29.67, 'temp_max': -29.67, 'sea_level': 995.49, 'grnd_level': 938.55}","{'message': 0.0032, 'country': 'RU', 'sunrise': 1551126407, 'sunset': 1551160141}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",200,"{'speed': 1.04, 'deg': 30.5029}",stations,{'all': 0},"{'lon': 166.44, 'lat': 68.06}",Bilibino,1551200053,
2156777,,10000,"{'temp': 18.81, 'pressure': 1021, 'humidity': 88, 'temp_min': 17.22, 'temp_max': 20}","{'type': 1, 'id': 9594, 'message': 0.0037, 'country': 'AU', 'sunrise': 1551123785, 'sunset': 1551170347}","[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",200,"{'speed': 5.7, 'deg': 200}",stations,{'all': 40},"{'lon': 150.37, 'lat': -34.55}",Moss Vale,1551199802,
2123614,,,"{'temp': -13.13, 'pressure': 1013.77, 'humidity': 72, 'temp_min': -13.13, 'temp_max': -13.13, 'sea_level': 1013.77, 'grnd_level': 996.15}","{'message': 0.0039, 'country': 'RU', 'sunrise': 1551129394, 'sunset': 1551168463}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",200,"{'speed': 3.36, 'deg': 275.503}",stations,{'all': 0},"{'lon': 142.78, 'lat': 48.62}",Makarov,1551200053,
3354077,,,"{'temp': 27.11, 'pressure': 1006.37, 'humidity': 36, 'temp_min': 27.11, 'temp_max': 27.11, 'sea_level': 1006.37, 'grnd_level': 870.39}","{'message': 0.0034, 'country': 'NA', 'sunrise': 1551157360, 'sunset': 1551202317}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",200,"{'speed': 2.16, 'deg': 222.003}",stations,{'all': 80},"{'lon': 13.84, 'lat': -18.06}",Opuwo,1551200054,
5746545,,16093,"{'temp': 0.07, 'pressure': 1018, 'humidity': 73, 'temp_min': -1.67, 'temp_max': 1.67}","{'type': 1, 'id': 5321, 'message': 0.0091, 'country': 'US', 'sunrise': 1551192795, 'sunset': 1551232458}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}, {'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13d'}]",200,"{'speed': 4.36, 'deg': 85.5029}",stations,{'all': 20},"{'lon': -122.67, 'lat': 45.52}",Portland,1551199946,{'1h': 0.01}
4033557,,10000,"{'temp': 25.75, 'pressure': 1013, 'humidity': 78, 'temp_min': 25.56, 'temp_max': 26}","{'type': 1, 'id': 7318, 'message': 0.0047, 'country': 'PF', 'sunrise': 1551196500, 'sunset': 1551241403}","[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",200,"{'speed': 1.5, 'deg': 180}",stations,{'all': 20},"{'lon': -149.15, 'lat': -17.73}",Tautira,1551199994,
97783,,,"{'temp': 16.68, 'pressure': 1005.01, 'humidity': 50, 'temp_min': 16.68, 'temp_max': 16.68, 'sea_level': 1005.01, 'grnd_level': 989.91}","{'message': 0.0037, 'country': 'IQ', 'sunrise': 1551152339, 'sunset': 1551193154}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",200,"{'speed': 7.31, 'deg': 150.503}",stations,{'all': 92},"{'lon': 43.49, 'lat': 34.93}",Bayji,1551200054,
2122783,,,"{'temp': -12.27, 'pressure': 1008.69, 'humidity': 100, 'temp_min': -12.27, 'temp_max': -12.27, 'sea_level': 1008.69, 'grnd_level': 1006.15}","{'message': 0.0036, 'country': 'RU', 'sunrise': 1551129545, 'sunset': 1551168101}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",200,"{'speed': 5.19, 'deg': 268.503}",stations,{'all': 0},"{'lon': 143.23, 'lat': 51.71}",Katangli,1551200054,
211647,,,"{'temp': 24.5, 'pressure': 1006.73, 'humidity': 87, 'temp_min': 24.5, 'temp_max': 24.5, 'sea_level': 1006.73, 'grnd_level': 945.75}","{'message': 0.0033, 'country': 'CD', 'sunrise': 1551155577, 'sunset': 1551199429}","[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",200,"{'speed': 2.16, 'deg': 252.003}",stations,{'all': 44},"{'lon': 23.6, 'lat': -3.52}",Lodja,1551200054,
675840,,,"{'temp': 1.98, 'pressure': 1014.41, 'humidity': 78, 'temp_min': 1.98, 'temp_max': 1.98, 'sea_level': 1014.41, 'grnd_level': 1012.31}","{'message': 0.0034, 'country': 'RO', 'sunrise': 1551156759, 'sunset': 1551196387}","[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",200,"{'speed': 4.76, 'deg': 354.503}",stations,{'all': 48},"{'lon': 27.57, 'lat': 45.2}",Esna,1551200055,
653253,,10000,"{'temp': -1.65, 'pressure': 1019, 'humidity': 92, 'temp_min': -2.78, 'temp_max': -1}","{'type': 1, 'id': 1351, 'message': 0.0038, 'country': 'FI', 'sunrise': 1551159447, 'sunset': 1551194729}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",200,"{'speed': 2.1, 'deg': 230}",stations,{'all': 0},"{'lon': 25.51, 'lat': 64.91}",Kempele,1551199780,
3012937,,10000,"{'temp': 16.79, 'pressure': 1027, 'humidity': 72, 'temp_min': 15, 'temp_max': 18.89}","{'type': 1, 'id': 6597, 'message': 0.0037, 'country': 'FR', 'sunrise': 1551161759, 'sunset': 1551201669}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",200,"{'speed': 5.1, 'deg': 210}",stations,{'all': 0},"{'lon': 6.14, 'lat': 43.12}",Hyeres,1551200010,
2508813,,10000,"{'temp': 18, 'pressure': 1021, 'humidity': 22, 'temp_min': 18, 'temp_max': 18}","{'type': 1, 'id': 1098, 'message': 0.0036, 'country': 'DZ', 'sunrise': 1551162504, 'sunset': 1551203994}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",200,"{'speed': 4.1, 'deg': 10}",stations,{'all': 0},"{'lon': -0.29, 'lat': 27.87}",Adrar,1551196800,
556858,,,"{'temp': -5.25, 'pressure': 1010.17, 'humidity': 84, 'temp_min': -5.25, 'temp_max': -5.25, 'sea_level': 1010.17, 'grnd_level': 990.87}","{'message': 0.0032, 'country': 'RU', 'sunrise': 1551154406, 'sunset': 1551191299}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",200,"{'speed': 7.46, 'deg': 16.0029}",stations,{'all': 80},"{'lon': 43.13, 'lat': 59.76}",Imeni Babushkina,1551200056,
2401495,,,"{'temp': 26.11, 'pressure': 1008.17, 'humidity': 88, 'temp_min': 26.11, 'temp_max': 26.11, 'sea_level': 1008.17, 'grnd_level': 977.75}","{'message': 0.0042, 'country': 'GA', 'sunrise': 1551158500, 'sunset': 1551202105}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",200,"{'speed': 0.94, 'deg': 290.503}",stations,{'all': 88},"{'lon': 11.94, 'lat': -0.09}",Booue,1551200056,
